celltype_id,sample_id
37-b-cell,adult-liver-4.2
37-b-cell,adult-lung-2
37-b-cell,adult-lung-3.1
37-b-cell,adult-lung-3.2
37-b-cell,adult-lung-3.3
37-b-cell,adult-lung-3.4
37-b-cell,adult-muscle-1
37-b-cell,adult-omentum-2
37-b-cell,adult-omentum-3
37-b-cell,adult-peripheral-blood-1
37-b-cell,adult-peripheral-blood-2
37-b-cell,adult-peripheral-blood-3.1
37-b-cell,adult-peripheral-blood-3.2
37-b-cell,adult-peripheral-blood-4.1
37-b-cell,adult-peripheral-blood-4.2
37-b-cell,adult-peripheral-blood-4.3
37-b-cell,adult-pleura-1
37-b-cell,adult-rectum-1
37-b-cell,adult-sigmoid-colon-1
37-b-cell,adult-spleen-1.1
37-b-cell,adult-spleen-1.2
37-b-cell,adult-stomach-2
37-b-cell,adult-stomach-3.1
37-b-cell,adult-stomach-3.3
37-b-cell,adult-temporal-lobe-1
37-b-cell,adult-thyroid-1
37-b-cell,adult-thyroid-2
37-b-cell,adult-trachea-2
37-b-cell,adult-transverse-colon-1
37-b-cell,adult-transverse-colon-2.1
37-b-cell,adult-transverse-colon-2.2
37-b-cell,adult-uterus-1
37-b-cell,cord-blood-1
37-b-cell,cord-blood-2.1
37-b-cell,cord-blood-2.2
37-b-cell,cord-blood-cd34p-1
37-b-cell,cord-blood-cd34p-2.1
37-b-cell,cord-blood-cd34p-2.2
37-b-cell,fetal-adrenal-gland-2
37-b-cell,fetal-adrenal-gland-3
37-b-cell,fetal-brain-4
37-b-cell,fetal-female-gonad-1
37-b-cell,fetal-intestine-4
37-b-cell,fetal-intestine-5
37-b-cell,fetal-kidney-3
37-b-cell,fetal-kidney-4
37-b-cell,fetal-kidney-5
37-b-cell,fetal-liver-1.1
37-b-cell,fetal-liver-1.2
37-b-cell,fetal-lung-1
37-b-cell,fetal-lung-2
37-b-cell,fetal-male-gonad-1
37-b-cell,fetal-pancreas-1
37-b-cell,fetal-pancreas-2
37-b-cell,fetal-pancreas-3
37-b-cell,fetal-rib-3
37-b-cell,fetal-skin-2
37-b-cell,fetal-spinal-cord-1
37-b-cell,fetal-stomach-2
37-b-cell,fetal-thymus-1
37-b-cell,neonatal-adrenal-gland-1.1
37-b-cell,neonatal-adrenal-gland-1.2
37-b-cell,placenta-1
38-epithelial-cell,adult-adipose-1
38-epithelial-cell,adult-artery-1
38-epithelial-cell,adult-gall-bladder-1
38-epithelial-cell,adult-gall-bladder-2
38-epithelial-cell,adult-heart-1
38-epithelial-cell,adult-intestine-5
38-epithelial-cell,adult-lung-2
38-epithelial-cell,adult-omentum-2
38-epithelial-cell,adult-omentum-3
38-epithelial-cell,adult-pleura-1
38-epithelial-cell,adult-stomach-2
38-epithelial-cell,fetal-adrenal-gland-2
38-epithelial-cell,fetal-female-gonad-2
38-epithelial-cell,fetal-heart-1
38-epithelial-cell,fetal-heart-2
38-epithelial-cell,fetal-intestine-5
38-epithelial-cell,fetal-lung-1
38-epithelial-cell,fetal-spinal-cord-1
39-enterocyte,adult-intestine-2
39-enterocyte,adult-intestine-5
39-enterocyte,adult-intestine-6
39-enterocyte,adult-transverse-colon-1
39-enterocyte,fetal-intestine-3
39-enterocyte,fetal-intestine-5
3-b-cell-plasmocyte,adult-adipose-1
3-b-cell-plasmocyte,adult-adrenal-gland-1
3-b-cell-plasmocyte,adult-adrenal-gland-2
3-b-cell-plasmocyte,adult-artery-1
3-b-cell-plasmocyte,adult-bladder-1
3-b-cell-plasmocyte,adult-bladder-2
3-b-cell-plasmocyte,adult-bone-marrow-1
3-b-cell-plasmocyte,adult-bone-marrow-2
3-b-cell-plasmocyte,adult-brain-1
3-b-cell-plasmocyte,adult-esophagus-1
3-b-cell-plasmocyte,adult-fallopian-tube-1
3-b-cell-plasmocyte,adult-gall-bladder-1
3-b-cell-plasmocyte,adult-gall-bladder-2
3-b-cell-plasmocyte,adult-heart-1
3-b-cell-plasmocyte,adult-intestine-1
3-b-cell-plasmocyte,adult-intestine-2
3-b-cell-plasmocyte,adult-intestine-3
3-b-cell-plasmocyte,adult-intestine-4
3-b-cell-plasmocyte,adult-intestine-5
3-b-cell-plasmocyte,adult-intestine-6
3-b-cell-plasmocyte,adult-kidney-2
3-b-cell-plasmocyte,adult-kidney-3
3-b-cell-plasmocyte,adult-kidney-4.1
3-b-cell-plasmocyte,adult-kidney-4.2
3-b-cell-plasmocyte,adult-liver-1
3-b-cell-plasmocyte,adult-liver-2
3-b-cell-plasmocyte,adult-liver-4.1
3-b-cell-plasmocyte,adult-liver-4.2
3-b-cell-plasmocyte,adult-lung-1
3-b-cell-plasmocyte,adult-lung-2
3-b-cell-plasmocyte,adult-lung-3.1
3-b-cell-plasmocyte,adult-lung-3.2
3-b-cell-plasmocyte,adult-lung-3.3
3-b-cell-plasmocyte,adult-lung-3.4
3-b-cell-plasmocyte,adult-muscle-1
3-b-cell-plasmocyte,adult-omentum-2
3-b-cell-plasmocyte,adult-omentum-3
3-b-cell-plasmocyte,adult-pancreas-1
3-b-cell-plasmocyte,adult-peripheral-blood-1
3-b-cell-plasmocyte,adult-peripheral-blood-2
3-b-cell-plasmocyte,adult-peripheral-blood-3.1
3-b-cell-plasmocyte,adult-peripheral-blood-3.2
3-b-cell-plasmocyte,adult-peripheral-blood-4.1
3-b-cell-plasmocyte,adult-peripheral-blood-4.2
3-b-cell-plasmocyte,adult-peripheral-blood-4.3
3-b-cell-plasmocyte,adult-pleura-1
3-b-cell-plasmocyte,adult-rectum-1
3-b-cell-plasmocyte,adult-sigmoid-colon-1
3-b-cell-plasmocyte,adult-spleen-1.1
3-b-cell-plasmocyte,adult-spleen-1.2
3-b-cell-plasmocyte,adult-stomach-1
3-b-cell-plasmocyte,adult-stomach-2
3-b-cell-plasmocyte,adult-stomach-3.1
3-b-cell-plasmocyte,adult-stomach-3.2
3-b-cell-plasmocyte,adult-stomach-3.3
3-b-cell-plasmocyte,adult-thyroid-2
3-b-cell-plasmocyte,adult-trachea-2
3-b-cell-plasmocyte,adult-transverse-colon-1
3-b-cell-plasmocyte,adult-transverse-colon-2.1
3-b-cell-plasmocyte,adult-transverse-colon-2.2
3-b-cell-plasmocyte,adult-ureter-1
3-b-cell-plasmocyte,fetal-liver-1.1
3-b-cell-plasmocyte,fetal-liver-1.2
3-b-cell-plasmocyte,fetal-pancreas-1
3-b-cell-plasmocyte,fetal-spinal-cord-1
3-b-cell-plasmocyte,neonatal-adrenal-gland-1.1
3-b-cell-plasmocyte,placenta-1
40-neutrophil-rps-high,adult-bone-marrow-1
40-neutrophil-rps-high,adult-bone-marrow-2
40-neutrophil-rps-high,adult-fallopian-tube-1
40-neutrophil-rps-high,adult-intestine-5
40-neutrophil-rps-high,adult-liver-1
40-neutrophil-rps-high,adult-liver-4.1
40-neutrophil-rps-high,adult-lung-2
40-neutrophil-rps-high,adult-peripheral-blood-2
40-neutrophil-rps-high,adult-peripheral-blood-3.1
40-neutrophil-rps-high,adult-peripheral-blood-3.2
40-neutrophil-rps-high,adult-peripheral-blood-4.1
40-neutrophil-rps-high,adult-peripheral-blood-4.2
40-neutrophil-rps-high,adult-pleura-1
40-neutrophil-rps-high,adult-spleen-1.1
40-neutrophil-rps-high,adult-stomach-3.1
40-neutrophil-rps-high,chorionic-villus-1
40-neutrophil-rps-high,cord-blood-1
40-neutrophil-rps-high,cord-blood-2.1
40-neutrophil-rps-high,cord-blood-2.2
40-neutrophil-rps-high,cord-blood-cd34p-1
40-neutrophil-rps-high,cord-blood-cd34p-2.1
40-neutrophil-rps-high,cord-blood-cd34p-2.2
40-neutrophil-rps-high,fetal-adrenal-gland-2
40-neutrophil-rps-high,fetal-adrenal-gland-3
40-neutrophil-rps-high,fetal-adrenal-gland-4
40-neutrophil-rps-high,fetal-brain-6
40-neutrophil-rps-high,fetal-calvaria-1
40-neutrophil-rps-high,fetal-female-gonad-1
40-neutrophil-rps-high,fetal-heart-2
40-neutrophil-rps-high,fetal-intestine-2
40-neutrophil-rps-high,fetal-intestine-4
40-neutrophil-rps-high,fetal-intestine-5
40-neutrophil-rps-high,fetal-kidney-5
40-neutrophil-rps-high,fetal-kidney-6
40-neutrophil-rps-high,fetal-liver-1.1
40-neutrophil-rps-high,fetal-liver-1.2
40-neutrophil-rps-high,fetal-male-gonad-2
40-neutrophil-rps-high,fetal-pancreas-2
40-neutrophil-rps-high,fetal-pancreas-3
40-neutrophil-rps-high,fetal-rib-3
40-neutrophil-rps-high,fetal-skin-2
40-neutrophil-rps-high,fetal-skin-3
40-neutrophil-rps-high,fetal-spinal-cord-1
40-neutrophil-rps-high,fetal-stomach-1
40-neutrophil-rps-high,fetal-thymus-1
40-neutrophil-rps-high,fetal-thymus-2
40-neutrophil-rps-high,neonatal-adrenal-gland-1.1
40-neutrophil-rps-high,neonatal-adrenal-gland-1.2
41-antigen-presenting-cell-rps-high,adult-bone-marrow-1
41-antigen-presenting-cell-rps-high,adult-bone-marrow-2
41-antigen-presenting-cell-rps-high,adult-brain-1
41-antigen-presenting-cell-rps-high,adult-fallopian-tube-1
41-antigen-presenting-cell-rps-high,adult-heart-1
41-antigen-presenting-cell-rps-high,adult-intestine-1
41-antigen-presenting-cell-rps-high,adult-intestine-2
41-antigen-presenting-cell-rps-high,adult-kidney-3
41-antigen-presenting-cell-rps-high,adult-kidney-4.2
41-antigen-presenting-cell-rps-high,adult-liver-1
41-antigen-presenting-cell-rps-high,adult-liver-4.1
41-antigen-presenting-cell-rps-high,adult-liver-4.2
41-antigen-presenting-cell-rps-high,adult-lung-1
41-antigen-presenting-cell-rps-high,adult-omentum-3
41-antigen-presenting-cell-rps-high,adult-pancreas-1
41-antigen-presenting-cell-rps-high,adult-peripheral-blood-2
41-antigen-presenting-cell-rps-high,adult-peripheral-blood-3.1
41-antigen-presenting-cell-rps-high,adult-peripheral-blood-3.2
41-antigen-presenting-cell-rps-high,adult-peripheral-blood-4.1
41-antigen-presenting-cell-rps-high,adult-peripheral-blood-4.2
41-antigen-presenting-cell-rps-high,adult-peripheral-blood-4.3
41-antigen-presenting-cell-rps-high,adult-pleura-1
41-antigen-presenting-cell-rps-high,adult-prostate-1
41-antigen-presenting-cell-rps-high,adult-spleen-1.1
41-antigen-presenting-cell-rps-high,adult-temporal-lobe-1
41-antigen-presenting-cell-rps-high,adult-thyroid-2
41-antigen-presenting-cell-rps-high,chorionic-villus-1
41-antigen-presenting-cell-rps-high,cord-blood-1
41-antigen-presenting-cell-rps-high,cord-blood-2.1
41-antigen-presenting-cell-rps-high,cord-blood-2.2
41-antigen-presenting-cell-rps-high,cord-blood-cd34p-1
41-antigen-presenting-cell-rps-high,cord-blood-cd34p-2.1
41-antigen-presenting-cell-rps-high,cord-blood-cd34p-2.2
41-antigen-presenting-cell-rps-high,fetal-adrenal-gland-2
41-antigen-presenting-cell-rps-high,fetal-adrenal-gland-3
41-antigen-presenting-cell-rps-high,fetal-adrenal-gland-4
41-antigen-presenting-cell-rps-high,fetal-brain-3
41-antigen-presenting-cell-rps-high,fetal-brain-4
41-antigen-presenting-cell-rps-high,fetal-brain-5
41-antigen-presenting-cell-rps-high,fetal-calvaria-1
41-antigen-presenting-cell-rps-high,fetal-eyes-1
41-antigen-presenting-cell-rps-high,fetal-female-gonad-1
41-antigen-presenting-cell-rps-high,fetal-heart-1
41-antigen-presenting-cell-rps-high,fetal-heart-2
41-antigen-presenting-cell-rps-high,fetal-intestine-2
41-antigen-presenting-cell-rps-high,fetal-intestine-4
41-antigen-presenting-cell-rps-high,fetal-intestine-5
41-antigen-presenting-cell-rps-high,fetal-kidney-3
41-antigen-presenting-cell-rps-high,fetal-kidney-4
41-antigen-presenting-cell-rps-high,fetal-kidney-5
41-antigen-presenting-cell-rps-high,fetal-kidney-6
41-antigen-presenting-cell-rps-high,fetal-liver-1.1
41-antigen-presenting-cell-rps-high,fetal-liver-1.2
41-antigen-presenting-cell-rps-high,fetal-lung-1
41-antigen-presenting-cell-rps-high,fetal-lung-2
41-antigen-presenting-cell-rps-high,fetal-male-gonad-1
41-antigen-presenting-cell-rps-high,fetal-muscle-1
41-antigen-presenting-cell-rps-high,fetal-pancreas-1
41-antigen-presenting-cell-rps-high,fetal-pancreas-2
41-antigen-presenting-cell-rps-high,fetal-pancreas-3
41-antigen-presenting-cell-rps-high,fetal-rib-3
41-antigen-presenting-cell-rps-high,fetal-skin-2
41-antigen-presenting-cell-rps-high,fetal-skin-3
41-antigen-presenting-cell-rps-high,fetal-spinal-cord-1
41-antigen-presenting-cell-rps-high,fetal-stomach-1
41-antigen-presenting-cell-rps-high,fetal-stomach-2
41-antigen-presenting-cell-rps-high,fetal-thymus-1
41-antigen-presenting-cell-rps-high,fetal-thymus-2
41-antigen-presenting-cell-rps-high,neonatal-adrenal-gland-1.1
41-antigen-presenting-cell-rps-high,neonatal-adrenal-gland-1.2
41-antigen-presenting-cell-rps-high,placenta-1
42-smooth-muscle-cell,adult-adipose-1
42-smooth-muscle-cell,adult-adrenal-gland-1
42-smooth-muscle-cell,adult-adrenal-gland-2
42-smooth-muscle-cell,adult-artery-1
42-smooth-muscle-cell,adult-bladder-1
42-smooth-muscle-cell,adult-bladder-2
42-smooth-muscle-cell,adult-brain-1
42-smooth-muscle-cell,adult-cervix-1
42-smooth-muscle-cell,adult-esophagus-1
42-smooth-muscle-cell,adult-fallopian-tube-1
42-smooth-muscle-cell,adult-gall-bladder-1
42-smooth-muscle-cell,adult-gall-bladder-2
42-smooth-muscle-cell,adult-heart-1
42-smooth-muscle-cell,adult-heart-2
42-smooth-muscle-cell,adult-intestine-1
42-smooth-muscle-cell,adult-intestine-2
42-smooth-muscle-cell,adult-intestine-3
42-smooth-muscle-cell,adult-intestine-4
42-smooth-muscle-cell,adult-intestine-5
42-smooth-muscle-cell,adult-intestine-6
42-smooth-muscle-cell,adult-kidney-2
42-smooth-muscle-cell,adult-kidney-3
42-smooth-muscle-cell,adult-kidney-4.1
42-smooth-muscle-cell,adult-kidney-4.2
42-smooth-muscle-cell,adult-liver-1
42-smooth-muscle-cell,adult-liver-2
42-smooth-muscle-cell,adult-liver-4.1
42-smooth-muscle-cell,adult-liver-4.2
42-smooth-muscle-cell,adult-lung-1
42-smooth-muscle-cell,adult-lung-2
42-smooth-muscle-cell,adult-lung-3.1
42-smooth-muscle-cell,adult-lung-3.2
42-smooth-muscle-cell,adult-lung-3.3
42-smooth-muscle-cell,adult-lung-3.4
42-smooth-muscle-cell,adult-muscle-1
42-smooth-muscle-cell,adult-omentum-2
42-smooth-muscle-cell,adult-pancreas-1
42-smooth-muscle-cell,adult-pleura-1
42-smooth-muscle-cell,adult-prostate-1
42-smooth-muscle-cell,adult-rectum-1
42-smooth-muscle-cell,adult-sigmoid-colon-1
42-smooth-muscle-cell,adult-spleen-1.2
42-smooth-muscle-cell,adult-stomach-1
42-smooth-muscle-cell,adult-stomach-2
42-smooth-muscle-cell,adult-stomach-3.1
42-smooth-muscle-cell,adult-stomach-3.2
42-smooth-muscle-cell,adult-stomach-3.3
42-smooth-muscle-cell,adult-temporal-lobe-1
42-smooth-muscle-cell,adult-thyroid-1
42-smooth-muscle-cell,adult-thyroid-2
42-smooth-muscle-cell,adult-trachea-2
42-smooth-muscle-cell,adult-transverse-colon-1
42-smooth-muscle-cell,adult-transverse-colon-2.1
42-smooth-muscle-cell,adult-transverse-colon-2.2
42-smooth-muscle-cell,adult-ureter-1
42-smooth-muscle-cell,adult-uterus-1
42-smooth-muscle-cell,chorionic-villus-1
42-smooth-muscle-cell,fetal-adrenal-gland-2
42-smooth-muscle-cell,fetal-heart-1
42-smooth-muscle-cell,fetal-intestine-5
42-smooth-muscle-cell,fetal-lung-1
42-smooth-muscle-cell,fetal-lung-2
42-smooth-muscle-cell,fetal-muscle-1
42-smooth-muscle-cell,fetal-pancreas-1
42-smooth-muscle-cell,fetal-pancreas-2
42-smooth-muscle-cell,fetal-skin-2
42-smooth-muscle-cell,neonatal-adrenal-gland-1.1
42-smooth-muscle-cell,neonatal-adrenal-gland-1.2
43-fetal-chondrocyte,adult-lung-1
43-fetal-chondrocyte,adult-trachea-2
43-fetal-chondrocyte,cord-blood-cd34p-2.1
43-fetal-chondrocyte,fetal-calvaria-1
43-fetal-chondrocyte,fetal-kidney-4
43-fetal-chondrocyte,fetal-lung-1
43-fetal-chondrocyte,fetal-lung-2
43-fetal-chondrocyte,fetal-male-gonad-1
43-fetal-chondrocyte,fetal-muscle-1
43-fetal-chondrocyte,fetal-rib-2
43-fetal-chondrocyte,fetal-rib-3
43-fetal-chondrocyte,fetal-spinal-cord-1
43-fetal-chondrocyte,fetal-stomach-2
44-pancreas-exocrine-cell,adult-liver-1
44-pancreas-exocrine-cell,adult-pancreas-1
44-pancreas-exocrine-cell,fetal-pancreas-3
45-macrophage,adult-adrenal-gland-1
45-macrophage,adult-adrenal-gland-2
45-macrophage,adult-bladder-1
45-macrophage,adult-brain-1
45-macrophage,adult-intestine-6
45-macrophage,adult-kidney-3
45-macrophage,adult-kidney-4.2
45-macrophage,adult-pancreas-1
45-macrophage,adult-temporal-lobe-1
45-macrophage,adult-thyroid-1
45-macrophage,chorionic-villus-1
45-macrophage,fetal-adrenal-gland-2
45-macrophage,fetal-adrenal-gland-3
45-macrophage,fetal-brain-3
45-macrophage,fetal-brain-4
45-macrophage,fetal-brain-5
45-macrophage,fetal-brain-6
45-macrophage,fetal-calvaria-1
45-macrophage,fetal-female-gonad-2
45-macrophage,fetal-heart-2
45-macrophage,fetal-lung-1
45-macrophage,fetal-muscle-1
45-macrophage,fetal-pancreas-1
45-macrophage,fetal-pancreas-2
45-macrophage,fetal-skin-2
45-macrophage,fetal-skin-3
45-macrophage,fetal-spinal-cord-1
45-macrophage,fetal-stomach-2
45-macrophage,placenta-1
46-neutrophil,adult-adrenal-gland-1
46-neutrophil,adult-artery-1
46-neutrophil,adult-bone-marrow-1
46-neutrophil,adult-bone-marrow-2
46-neutrophil,adult-brain-1
46-neutrophil,adult-kidney-3
46-neutrophil,adult-liver-1
46-neutrophil,adult-liver-2
46-neutrophil,adult-liver-4.1
46-neutrophil,adult-liver-4.2
46-neutrophil,adult-omentum-2
46-neutrophil,adult-omentum-3
46-neutrophil,adult-peripheral-blood-1
46-neutrophil,adult-peripheral-blood-2
46-neutrophil,adult-peripheral-blood-3.1
46-neutrophil,adult-peripheral-blood-3.2
46-neutrophil,adult-peripheral-blood-4.1
46-neutrophil,adult-peripheral-blood-4.2
46-neutrophil,adult-peripheral-blood-4.3
46-neutrophil,adult-pleura-1
46-neutrophil,adult-spleen-1.1
46-neutrophil,adult-spleen-1.2
46-neutrophil,adult-stomach-2
46-neutrophil,chorionic-villus-1
46-neutrophil,cord-blood-1
46-neutrophil,cord-blood-2.1
46-neutrophil,cord-blood-2.2
46-neutrophil,cord-blood-cd34p-1
46-neutrophil,cord-blood-cd34p-2.1
46-neutrophil,cord-blood-cd34p-2.2
46-neutrophil,fetal-adrenal-gland-2
46-neutrophil,fetal-adrenal-gland-3
46-neutrophil,fetal-adrenal-gland-4
46-neutrophil,fetal-brain-3
46-neutrophil,fetal-brain-5
46-neutrophil,fetal-calvaria-1
46-neutrophil,fetal-female-gonad-1
46-neutrophil,fetal-heart-1
46-neutrophil,fetal-intestine-5
46-neutrophil,fetal-kidney-3
46-neutrophil,fetal-kidney-4
46-neutrophil,fetal-kidney-5
46-neutrophil,fetal-liver-1.1
46-neutrophil,fetal-liver-1.2
46-neutrophil,fetal-lung-1
46-neutrophil,fetal-male-gonad-1
46-neutrophil,fetal-pancreas-1
46-neutrophil,fetal-pancreas-2
46-neutrophil,fetal-pancreas-3
46-neutrophil,fetal-rib-3
46-neutrophil,fetal-skin-2
46-neutrophil,fetal-skin-3
46-neutrophil,fetal-spinal-cord-1
46-neutrophil,fetal-stomach-1
46-neutrophil,fetal-stomach-2
46-neutrophil,fetal-thymus-1
46-neutrophil,fetal-thymus-2
46-neutrophil,neonatal-adrenal-gland-1.1
46-neutrophil,neonatal-adrenal-gland-1.2
46-neutrophil,placenta-1
47-m2-macrophage,adult-adrenal-gland-1
47-m2-macrophage,adult-adrenal-gland-2
47-m2-macrophage,adult-artery-1
47-m2-macrophage,adult-heart-1
47-m2-macrophage,adult-intestine-1
47-m2-macrophage,adult-intestine-5
47-m2-macrophage,adult-kidney-2
47-m2-macrophage,adult-kidney-3
47-m2-macrophage,adult-kidney-4.2
47-m2-macrophage,adult-lung-1
47-m2-macrophage,adult-lung-2
47-m2-macrophage,adult-lung-3.1
47-m2-macrophage,adult-lung-3.2
47-m2-macrophage,adult-lung-3.3
47-m2-macrophage,adult-lung-3.4
47-m2-macrophage,adult-muscle-1
47-m2-macrophage,adult-omentum-3
47-m2-macrophage,adult-pleura-1
47-m2-macrophage,adult-stomach-2
47-m2-macrophage,adult-thyroid-1
47-m2-macrophage,adult-thyroid-2
47-m2-macrophage,adult-transverse-colon-2.1
47-m2-macrophage,adult-transverse-colon-2.2
47-m2-macrophage,chorionic-villus-1
47-m2-macrophage,cord-blood-cd34p-2.2
47-m2-macrophage,fetal-spinal-cord-1
47-m2-macrophage,neonatal-adrenal-gland-1.1
47-m2-macrophage,placenta-1
48-neutrophil,adult-adipose-1
48-neutrophil,adult-adrenal-gland-1
48-neutrophil,adult-bone-marrow-1
48-neutrophil,adult-bone-marrow-2
48-neutrophil,adult-brain-1
48-neutrophil,adult-kidney-3
48-neutrophil,adult-liver-1
48-neutrophil,adult-liver-2
48-neutrophil,adult-liver-4.1
48-neutrophil,adult-liver-4.2
48-neutrophil,adult-omentum-2
48-neutrophil,adult-omentum-3
48-neutrophil,adult-peripheral-blood-1
48-neutrophil,adult-peripheral-blood-2
48-neutrophil,adult-peripheral-blood-3.1
48-neutrophil,adult-peripheral-blood-3.2
48-neutrophil,adult-peripheral-blood-4.1
48-neutrophil,adult-peripheral-blood-4.2
48-neutrophil,adult-peripheral-blood-4.3
48-neutrophil,adult-pleura-1
48-neutrophil,adult-spleen-1.1
48-neutrophil,adult-spleen-1.2
48-neutrophil,adult-stomach-2
48-neutrophil,adult-temporal-lobe-1
48-neutrophil,adult-transverse-colon-1
48-neutrophil,cord-blood-1
48-neutrophil,cord-blood-2.1
48-neutrophil,cord-blood-2.2
48-neutrophil,cord-blood-cd34p-1
48-neutrophil,cord-blood-cd34p-2.2
48-neutrophil,fetal-adrenal-gland-2
48-neutrophil,fetal-adrenal-gland-3
48-neutrophil,fetal-adrenal-gland-4
48-neutrophil,fetal-brain-3
48-neutrophil,fetal-brain-4
48-neutrophil,fetal-female-gonad-1
48-neutrophil,fetal-intestine-4
48-neutrophil,fetal-intestine-5
48-neutrophil,fetal-kidney-3
48-neutrophil,fetal-kidney-5
48-neutrophil,fetal-liver-1.1
48-neutrophil,fetal-liver-1.2
48-neutrophil,fetal-male-gonad-1
48-neutrophil,fetal-pancreas-1
48-neutrophil,fetal-rib-3
48-neutrophil,fetal-skin-2
48-neutrophil,fetal-skin-3
48-neutrophil,fetal-spinal-cord-1
48-neutrophil,fetal-stomach-1
48-neutrophil,fetal-thymus-2
49-epithelial-cell,chorionic-villus-1
49-epithelial-cell,fetal-spinal-cord-1
49-epithelial-cell,placenta-1
4-fibroblast,adult-adipose-1
4-fibroblast,adult-artery-1
4-fibroblast,adult-brain-1
4-fibroblast,adult-gall-bladder-1
4-fibroblast,adult-gall-bladder-2
4-fibroblast,adult-heart-2
4-fibroblast,adult-intestine-4
4-fibroblast,adult-intestine-6
4-fibroblast,adult-lung-2
4-fibroblast,adult-muscle-1
4-fibroblast,adult-omentum-2
4-fibroblast,adult-omentum-3
4-fibroblast,adult-pleura-1
4-fibroblast,adult-stomach-2
4-fibroblast,adult-stomach-3.2
4-fibroblast,adult-temporal-lobe-1
4-fibroblast,adult-thyroid-1
4-fibroblast,adult-thyroid-2
4-fibroblast,adult-trachea-2
4-fibroblast,adult-transverse-colon-1
4-fibroblast,fetal-pancreas-1
50-gastric-chief-cell,adult-stomach-1
50-gastric-chief-cell,adult-stomach-3.1
50-gastric-chief-cell,adult-stomach-3.2
50-gastric-chief-cell,adult-stomach-3.3
51-macrophage,adult-adrenal-gland-1
51-macrophage,adult-adrenal-gland-2
51-macrophage,adult-artery-1
51-macrophage,adult-bladder-1
51-macrophage,adult-bladder-2
51-macrophage,adult-brain-1
51-macrophage,adult-cervix-1
51-macrophage,adult-fallopian-tube-1
51-macrophage,adult-gall-bladder-1
51-macrophage,adult-gall-bladder-2
51-macrophage,adult-heart-1
51-macrophage,adult-heart-2
51-macrophage,adult-intestine-2
51-macrophage,adult-intestine-3
51-macrophage,adult-intestine-4
51-macrophage,adult-intestine-5
51-macrophage,adult-intestine-6
51-macrophage,adult-kidney-2
51-macrophage,adult-kidney-3
51-macrophage,adult-kidney-4.1
51-macrophage,adult-kidney-4.2
51-macrophage,adult-liver-1
51-macrophage,adult-liver-2
51-macrophage,adult-liver-4.1
51-macrophage,adult-liver-4.2
51-macrophage,adult-lung-1
51-macrophage,adult-lung-2
51-macrophage,adult-lung-3.1
51-macrophage,adult-lung-3.2
51-macrophage,adult-lung-3.3
51-macrophage,adult-lung-3.4
51-macrophage,adult-muscle-1
51-macrophage,adult-omentum-2
51-macrophage,adult-omentum-3
51-macrophage,adult-pleura-1
51-macrophage,adult-prostate-1
51-macrophage,adult-rectum-1
51-macrophage,adult-sigmoid-colon-1
51-macrophage,adult-stomach-1
51-macrophage,adult-stomach-2
51-macrophage,adult-stomach-3.1
51-macrophage,adult-stomach-3.2
51-macrophage,adult-stomach-3.3
51-macrophage,adult-thyroid-1
51-macrophage,adult-thyroid-2
51-macrophage,adult-trachea-2
51-macrophage,adult-transverse-colon-1
51-macrophage,adult-transverse-colon-2.1
51-macrophage,adult-transverse-colon-2.2
51-macrophage,adult-ureter-1
51-macrophage,adult-uterus-1
51-macrophage,chorionic-villus-1
51-macrophage,fetal-adrenal-gland-2
51-macrophage,fetal-adrenal-gland-3
51-macrophage,fetal-adrenal-gland-4
51-macrophage,fetal-female-gonad-1
51-macrophage,fetal-kidney-4
51-macrophage,fetal-kidney-5
51-macrophage,fetal-rib-3
51-macrophage,fetal-skin-2
51-macrophage,fetal-spinal-cord-1
51-macrophage,fetal-stomach-2
51-macrophage,neonatal-adrenal-gland-1.1
51-macrophage,neonatal-adrenal-gland-1.2
51-macrophage,placenta-1
52-proliferating-t-cell,adult-intestine-5
52-proliferating-t-cell,adult-kidney-2
52-proliferating-t-cell,adult-spleen-1.1
52-proliferating-t-cell,adult-spleen-1.2
52-proliferating-t-cell,adult-thyroid-2
52-proliferating-t-cell,cord-blood-2.2
52-proliferating-t-cell,cord-blood-cd34p-2.1
52-proliferating-t-cell,embryonic-stem-cell-1
52-proliferating-t-cell,fetal-heart-1
52-proliferating-t-cell,fetal-intestine-3
52-proliferating-t-cell,fetal-intestine-4
52-proliferating-t-cell,fetal-intestine-5
52-proliferating-t-cell,fetal-kidney-3
52-proliferating-t-cell,fetal-liver-1.2
52-proliferating-t-cell,fetal-lung-1
52-proliferating-t-cell,fetal-lung-2
52-proliferating-t-cell,fetal-pancreas-1
52-proliferating-t-cell,fetal-pancreas-2
52-proliferating-t-cell,fetal-pancreas-3
52-proliferating-t-cell,fetal-skin-2
52-proliferating-t-cell,fetal-spinal-cord-1
52-proliferating-t-cell,fetal-stomach-1
52-proliferating-t-cell,fetal-stomach-2
52-proliferating-t-cell,fetal-thymus-1
52-proliferating-t-cell,fetal-thymus-2
53-fetal-neuron,adult-adrenal-gland-2
53-fetal-neuron,adult-brain-1
53-fetal-neuron,adult-intestine-5
53-fetal-neuron,adult-transverse-colon-2.1
53-fetal-neuron,fetal-adrenal-gland-2
53-fetal-neuron,fetal-adrenal-gland-3
53-fetal-neuron,fetal-adrenal-gland-4
